uf,municipio,site_base,url_concursos,confianza_concursos,url_processos_seletivos,confianza_processos,urls_extras_concursos,urls_extras_processos,tier_concursos,tier_processos,method,razao,notes,checked_at
RS,Augusto Pestana,https://www.augustopestana.rs.gov.br,https://www.augustopestana.rs.gov.br/concurso/id/200/?editais-de-concurso.html,confirmado,https://www.augustopestana.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,https://www.augustopestana.rs.gov.br/concurso/id/201/?nomeacao-de-concurso.html | https://concursos.objetivas.com.br/informacoes/1928 | https://concursos.objetivas.com.br/informacoes/1927 | https://www.augustopestana.rs.gov.br/concurso/visualizar/id/2497/?processo-seletivo-emergencial-no-082026.html | https://www.augustopestana.rs.gov.br/concurso/visualizar/id/2496/?edital-de-convocacao-no-142026.html,https://www.augustopestana.rs.gov.br/pagina/id/1039/?processo-seletivo-publico.html | https://augustopestana.rs.gov.br/pagina/id/1039/?processo-seletivo-publico.html | https://concursos.objetivas.com.br/informacoes/1927 | https://www.augustopestana.rs.gov.br/concurso/visualizar/id/2497/?processo-seletivo-emergencial-no-082026.html | https://www.augustopestana.rs.gov.br/concurso/visualizar/id/2489/?processo-seletivo-emergencial-no-072026.html,t1,t1,t0+t1+t3,[t1] São as únicas páginas índice específicas para concursos e processos seletivos na prefeitura.,70 candidates (51 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Áurea,https://aurea.rs.gov.br,https://aurea.rs.gov.br/download-category/concurso-publico/,confirmado,https://aurea.rs.gov.br/download-category/processo-seletivo/,confirmado,https://aurea.rs.gov.br/download-category/concursos/ | https://aurea.rs.gov.br/download-category/concursos/page/2/,https://aurea.rs.gov.br/download-category/processo-seletivo/page/2/,t1,t1,t0+t1+t3,[t1] URLs específicas para 'Concurso Público' e 'Processo Seletivo' são as mais adequadas e canônicas.,5 candidates (5 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Bagé,https://www.bage.rs.gov.br,https://www.bage.rs.gov.br/mural/concursos-1,confirmado,https://www.bage.rs.gov.br/mural/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas índice específicas para concursos e processos seletivos, conforme solicitado.",2 candidates (2 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Balneário Pinhal,https://balneariopinhal.rs.gov.br,https://balneariopinhal.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://balneariopinhal.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,https://balneariopinhal.rs.gov.br/concurso/id/201/?convocacao.html | https://balneariopinhal.rs.gov.br/concurso/id/1006/?convocacoes-2025.html | https://balneariopinhal.rs.gov.br/concurso/id/1007/?posse-2025.html | https://balneariopinhal.rs.gov.br/concurso/id/201/p/1/?editais-de-concursos---convocacao.html | https://balneariopinhal.rs.gov.br/concurso/id/201/p/2/?editais-de-concursos---convocacao.html,,t1,t1,t0+t1+t3,"[t1] URLs específicas e canônicas para concursos e processos seletivos, sem filtro de ano.",17 candidates (17 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barão,https://barao.atende.net,https://barao.atende.net/cidadao/pagina/concursos-e-processos-seletivos,confirmado,https://barao.atende.net/cidadao/pagina/concursos-e-processos-seletivos,confirmado,,,t4,t4,t0+t1+t2+t2dir+t2dir+t4,"[t4] Página única lista concursos e processos seletivos, sendo a melhor opção disponível.",2 candidates (1 fetchable); verify_c: Página combinada de concursos e processos seletivos no domínio oficial.; verify_p: Página combinada de concursos e processos seletivos no domínio oficial.,2026-06-26T22:33:06.464294+00:00
RS,Barão De Cotegipe,https://www.baraodecotegipe.rs.gov.br/site,https://www.baraodecotegipe.rs.gov.br/site/anexos/search?tipo=5,confirmado,https://www.baraodecotegipe.rs.gov.br/site/anexos/search?tipo=5,confirmado,,https://www.baraodecotegipe.rs.gov.br/site/publicacao/processo-seletivo-operador-de-maquinas-pesadas?code=316/,t1,t1,t0+t1+t3,[t1] A URL [0] é a única página de listagem para concursos e seleções; a URL [1] é um edital individual.,2 candidates (2 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barão Do Triunfo,https://www.baraodotriunfo.rs.gov.br,https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos,confirmado,https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos,confirmado,https://www.baraodotriunfo.rs.gov.br/pesquisar-concursos/?sparam=show#sp-main-body | https://www.baraodotriunfo.rs.gov.br/transparencia/e-sic#sppb-tab-YesahbvkkN73tDHHYLQbe2 | https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/1124-2026 | https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/821-2025 | https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/822-concurso-publico-2,https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/1124-2026 | https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/821-2025 | https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/822-concurso-publico-2 | https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/823-processo-seletivo-chamada-publica | https://www.baraodotriunfo.rs.gov.br/transparencia/concursos-e-processos-seletivos/729-2024-1,t1,t1,t0+t1+t3,"[t1] É a página índice mais ampla e canônica para ambos, sem índices separados multi-ano.",15 candidates (15 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barra Do Guarita,https://barradoguarita.atende.net,,,,,https://barradoguarita.atende.net/cidadao/pagina/concurso,https://barradoguarita.atende.net/cidadao/pagina/processo-seletivo-24-2021 | https://barradoguarita.atende.net/cidadao/pagina/processo-seletivo-1-2021 | https://barradoguarita.atende.net/cidadao/pagina/processo-seletivo-20-2021 | https://barradoguarita.atende.net/cidadao/pagina/processo-seletivo-13-2021 | https://barradoguarita.atende.net/cidadao/pagina/processo-seletivo-14-2021,,,t0+t1+t3+t2+t2dir+t2dir+t4,"[t1] Todas as URLs são de editais individuais de PSS, não há páginas de listagem ou índice para concursos ou PSS.",52 candidates (51 fetchable); no valid index page found | candidato_google: dominio .rs.gov.br/concurso (banca Fundatec); confirmar con auditor,2026-06-27T07:15:37.164146+00:00
RS,Barra Do Quaraí,https://barradoquarai.rs.gov.br,https://barradoquarai.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://barradoquarai.rs.gov.br/concurso/id/202/?processos-seletivos-abertos.html,confirmado,https://barradoquarai.rs.gov.br/concurso/id/201/?convocacao.html | https://barradoquarai.rs.gov.br/concurso/id/1001/?processos-seletivos-encerrados.html | https://barradoquarai.iprefeituras.com.br/concurso/id/202/?processo-seletivo.html | https://barradoquarai.rs.gov.br/concurso | https://barradoquarai.rs.gov.br/concurso/visualizar/id/1282/?processo-seletivo-ciee.html,https://barradoquarai.rs.gov.br/concurso/id/1001/?processos-seletivos-encerrados.html | https://barradoquarai.iprefeituras.com.br/concurso/id/202/?processo-seletivo.html | https://barradoquarai.rs.gov.br/concurso/visualizar/id/1282/?processo-seletivo-ciee.html | https://barradoquarai.rs.gov.br/concurso/id/1001/p/1/?editais-de-concursos---processos-seletivos-encerrados.html | https://barradoquarai.rs.gov.br/concurso/id/1001/p/2/?editais-de-concursos---processos-seletivos-encerrados.html,t1,t1,t0+t1+t3,"[t1] URLs específicas para cada tipo, no domínio oficial, listando editais abertos e categorizados.",19 candidates (19 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barra Do Ribeiro,https://www.barradoribeiro.rs.gov.br/site,https://www.barradoribeiro.rs.gov.br/concursos,confirmado,https://www.barradoribeiro.rs.gov.br/concursos,confirmado,https://www.barradoribeiro.rs.gov.br/pagina/371_CONCURSO-DE-FOTOGRAFIA-2023.html | https://barradoribeiro.rs.gov.br/concursoView/?id=4 | https://www.barradoribeiro.rs.gov.br/concursos/index.php?ano={{itemAno.ano}} | https://www.barradoribeiro.rs.gov.br/concursos/index.php?idCategoriaConcurso={{categoria.id}},,t1,t1,t0+t1+t3,"[t1] URL [1] é a página índice mais ampla e canônica para concursos e processos seletivos, sem opções separadas ou mais específicas.",8 candidates (5 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barra Do Rio Azul,https://www.barradorioazul.rs.gov.br,,,https://www.barradorioazul.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,https://www.barradorioazul.rs.gov.br/concurso/detalhe/215/p-styletext-alignjustifystrongnbsp-abre-processo-seletivo-para-nbspcontratacao-emergencial-de-monitor-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp- | https://www.barradorioazul.rs.gov.br/concurso/detalhe/214/p-styletext-alignjustifystrongnbsp-nbspprocesso-seletivo-para-formacao-de-cadastro-de-reserva-para-contratacao-emergencial-de-professor-series-finais-para-atuacao-junto-ao-municipio-de-barra-do-rio-azulrs-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp | https://www.barradorioazul.rs.gov.br/concurso/detalhe/213/pabre-processo-seletivo-para-contratacao-emergencial-de-assistente-social-para-atuacao-no-municipio-de-barra-do-rio-azulrsp | https://www.barradorioazul.rs.gov.br/concurso/detalhe/212/p-styletext-alignjustifyspan-stylecolorrgb000strongnbsp-nbsp-nbsp-abre-processo-seletivo-para-contratacao-emergencial-de-oficial-administrativo-para-atuacao-no-municipio-de-barra-do-rio-azulrs-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp | https://www.barradorioazul.rs.gov.br/concurso/detalhe/210/p-styletext-alignjustifyspan-stylecolorrgb000strongabre-processo-seletivo-para-contratacao-emergencial-de-motorista-para-atuacao-no-municipio-de-barra-do-rio-azulnbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-n,https://www.barradorioazul.rs.gov.br/concurso/detalhe/215/p-styletext-alignjustifystrongnbsp-abre-processo-seletivo-para-nbspcontratacao-emergencial-de-monitor-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp- | https://www.barradorioazul.rs.gov.br/concurso/detalhe/214/p-styletext-alignjustifystrongnbsp-nbspprocesso-seletivo-para-formacao-de-cadastro-de-reserva-para-contratacao-emergencial-de-professor-series-finais-para-atuacao-junto-ao-municipio-de-barra-do-rio-azulrs-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp | https://www.barradorioazul.rs.gov.br/concurso/detalhe/213/pabre-processo-seletivo-para-contratacao-emergencial-de-assistente-social-para-atuacao-no-municipio-de-barra-do-rio-azulrsp | https://www.barradorioazul.rs.gov.br/concurso/detalhe/212/p-styletext-alignjustifyspan-stylecolorrgb000strongnbsp-nbsp-nbsp-abre-processo-seletivo-para-contratacao-emergencial-de-oficial-administrativo-para-atuacao-no-municipio-de-barra-do-rio-azulrs-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp | https://www.barradorioazul.rs.gov.br/concurso/detalhe/210/p-styletext-alignjustifyspan-stylecolorrgb000strongabre-processo-seletivo-para-contratacao-emergencial-de-motorista-para-atuacao-no-municipio-de-barra-do-rio-azulnbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-nbsp-n,,t1,t0+t1+t3+t2+t2dir+t4,[t1] URL [0] é a listagem canônica e específica para processos seletivos; não há listagem separada para concursos públicos.,12 candidates (11 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barra Funda,https://www.barrafunda.rs.gov.br,https://www.barrafunda.rs.gov.br/concurso/cat/2,confirmado,https://www.barrafunda.rs.gov.br/concurso/cat/11,confirmado,https://www.barrafunda.rs.gov.br/concurso/cat/12,https://www.barrafunda.rs.gov.br/concurso/cat/12,t1,t1,t0+t1+t3,"[t1] URLs específicas para concursos públicos e processos seletivos públicos, cobrindo as categorias solicitadas.",3 candidates (3 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barracão,https://www.barracao.rs.gov.br,https://www.barracao.rs.gov.br/pg.php?area=PUBLICACOES&subarea=17&ano=0,confirmado,https://www.barracao.rs.gov.br/pg.php?area=PUBLICACOES&subarea=18&ano=0,confirmado,https://www.barracao.rs.gov.br/pg.php?area=CONCURSOS | https://www.barracao.rs.gov.br/pg.php?area=PUBLICACOES&subarea=17&ano=2026 | https://www.barracao.rs.gov.br/pg.php?area=PUBLICACOES&subarea=44&ano=2026 | https://www.barracao.rs.gov.br/pg.php?area=PUBLICACOES&subarea=18&ano=2026 | http://sistema.sinsoft.com.br/portal.barracao-rs/concursoseeditais.aspx,https://www.barracao.rs.gov.br/pg.php?area=PUBLICACOES&subarea=18&ano=2026,t1,t1,t0+t1+t3,[t1] Páginas específicas e canônicas (todos os anos) para cada tipo de edital.,9 candidates (9 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Barros Cassal,https://www.barroscassal.rs.gov.br,https://www.barroscassal.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,,,,,t1,,t0+t1+t3+t2+t2dir+t4,[t1] A URL é dedicada a concursos públicos; não há página específica para processos seletivos.,2 candidates (1 fetchable),2026-06-26T23:03:05.726906+00:00
RS,Benjamin Constant Do Sul,https://www.benjaminconstantdosul.rs.gov.br,https://www.benjaminconstantdosul.rs.gov.br/pg.php?area=PUBLICACOES&subarea=19&ano=0,confirmado,https://www.benjaminconstantdosul.rs.gov.br/pg.php?area=CONCURSOS,confirmado,https://www.benjaminconstantdosul.rs.gov.br/pg.php?area=CONCURSOS | https://www.benjaminconstantdosul.rs.gov.br/pg.php?area=PUBLICACOES&subarea=19&ano=2026 | https://www.benjaminconstantdosul.rs.gov.br/pg.php?area=PUBLICACOES&subarea=30&ano=2026 | https://www.benjaminconstantdosul.rs.gov.br/pg.php?area=PUBLICACOES&subarea=34&ano=2026 | https://www.benjaminconstantdosul.rs.gov.br/pg.php?area=PUBLICACOES&subarea=40&ano=2026,,t1,t1,t0+t1+t3,[t1] Concursos: página específica de 'Concurso Público' para todos os anos. PSS: página combinada 'Concursos e Editais' por não haver uma específica.,"10 candidates (10 fetchable) | FP_ai[processos]: ai_nao_e_indice(rendered): Página de erro, não lista itens. | rev_humana(Chrome): pg.php?area=CONCURSOS indice combinado con seccion 'EDITAIS DE SELECAO' (PSS); sinsoft guardado daba Server Error, URL corregida, confirmado",2026-06-26T22:33:06.464294+00:00
RS,Bento Gonçalves,https://www.bentogoncalves.rs.gov.br,https://bentogoncalves.oxy.elotech.com.br/portaltransparencia/1/publicacoes/28,confirmado,https://bentogoncalves.oxy.elotech.com.br/portaltransparencia/1/publicacoes/96,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas de índice específicas para concursos e processos seletivos, conforme solicitado.",2 candidates (2 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Boa Vista Das Missões,https://www.boavistadasmissoes.rs.gov.br,https://www.boavistadasmissoes.rs.gov.br/publicacoes-oficiais/concursos-e-processos-seletivos,confirmado,https://www.boavistadasmissoes.rs.gov.br/publicacoes-oficiais/concursos-e-processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página única lista concursos e processos seletivos, conforme título e menu.","1 candidates (1 fetchable) | FP_ai[concursos]: ai_tipo_equivocado(rendered): A página lista apenas processos seletivos, não concursos públicos. | rev_humana: indice combinado oficial Concursos e Processos Seletivos",2026-06-26T22:33:06.464294+00:00
RS,Boa Vista Do Buricá,https://www.boavistadoburica.rs.gov.br/site,https://boavistadoburica.rs.gov.br/site/concursos,confirmado,https://boavistadoburica.rs.gov.br/site/editais?pagina=1&tipo=917&busca=,confirmado,https://boavistadoburica.rs.gov.br/site/concursos/6995-concurso-publico-01-2025 | https://boavistadoburica.rs.gov.br/site/concursos/6923-processo-s | https://boavistadoburica.rs.gov.br/site/concursos/6659-estagiarios | https://boavistadoburica.rs.gov.br/site/concursos/6660-terceirizados | https://boavistadoburica.rs.gov.br/site/concursos/6613-03-2025---,,t1,t1,t0+t1+t3,"[t1] URL [1] é índice específico para PSS. URL [0] é índice geral de concursos, incluindo concursos públicos.",14 candidates (14 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Boa Vista Do Cadeado,https://www.boavistadocadeado.rs.gov.br,https://www.boavistadocadeado.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://www.boavistadocadeado.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,https://www.boavistadocadeado.rs.gov.br/concurso/id/1008/?estagios.html | https://www.boavistadocadeado.rs.gov.br/concurso/id/1009/?premiacoes-culturais.html | https://www.boavistadocadeado.rs.gov.br/concurso | https://www.boavistadocadeado.rs.gov.br/concurso/visualizar/id/6829/?edital-de-processo-seletivo-simplificado-no-00320.html | https://www.boavistadocadeado.rs.gov.br/concurso/visualizar/id/6825/?pss-04-2026.html,https://www.boavistadocadeado.rs.gov.br/concurso/visualizar/id/6829/?edital-de-processo-seletivo-simplificado-no-00320.html | https://www.boavistadocadeado.rs.gov.br/concurso/visualizar/id/6825/?pss-04-2026.html | https://www.boavistadocadeado.rs.gov.br/concurso/visualizar/id/6808/?edital-pss-04-2026.html | https://www.boavistadocadeado.rs.gov.br/concurso/visualizar/id/6593/?processo-seletivo-de-estagiarios-012026.html | https://www.boavistadocadeado.rs.gov.br/concurso/visualizar/id/6587/?prorrogacao-prazo-validade-pss-03-2025.html,t1,t1,t0+t1+t3,"[t1] URLs [0] e [3] são páginas índice canônicas e específicas para concursos e processos seletivos, respectivamente.",22 candidates (22 fetchable),2026-06-26T22:33:06.464294+00:00
RS,Boa Vista Do Incra,https://www.boavistadoincra.rs.gov.br,https://www.boavistadoincra.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=3,confirmado,https://www.boavistadoincra.rs.gov.br/contratacao/index?ContratacaoSearch%5Bid_contratacao_categoria%5D=5&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,confirmado,https://www.boavistadoincra.rs.gov.br/contratacao/view/176/resultado-preliminar-formador-municipal | https://www.boavistadoincra.rs.gov.br/contratacao/view/166/edital-n-012025-para-selecao-de-estagiarios | https://www.boavistadoincra.rs.gov.br/contratacao/view/164/edital-para-provimento-de-funcao-gratificada-de-diretor-de-escola | https://www.boavistadoincra.rs.gov.br/contratacao/view/161/pss-012024-edital | https://www.boavistadoincra.rs.gov.br/contratacao/view/162/pss-042023-edital,https://www.boavistadoincra.rs.gov.br/legislacao/view/16124/qualificacao-e-capacitacao-profissional | https://www.boavistadoincra.rs.gov.br/contratacao/view/166/edital-n-012025-para-selecao-de-estagiarios | https://www.boavistadoincra.rs.gov.br/contratacao/view/161/pss-012024-edital | https://www.boavistadoincra.rs.gov.br/contratacao/view/162/pss-042023-edital | https://www.boavistadoincra.rs.gov.br/contratacao/view/152/pss-022023-edital,t1,t1,t0+t1+t3,"[t1] URLs [0] e [1] são páginas índice específicas para concursos e processos seletivos, listando vários editais.",15 candidates (15 fetchable),2026-06-26T22:33:06.464294+00:00
