uf,municipio,ibge,site_base,url_concursos,url_processos_seletivos,url_editais,url_convocacoes,url_diario_publicacoes,status_concursos,status_processos_seletivos,status_convocacoes,status_diario_publicacoes,confidence,method,gemini_used,notes,checked_at
RS,Pinhal Grande,4314472,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:39:26.129233+00:00
RS,Pinheirinho do Vale,4314498,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:39:26.729548+00:00
RS,Pinheiro Machado,4314506,https://www.pinheiromachado.rs.gov.br/,https://www.pinheiromachado.rs.gov.br/portal/editais/1/3/0/0/0/41/0/0/0/data-publicacao-decrescente/0,https://www.pinheiromachado.rs.gov.br/portal/editais/1/3/0/0/0/41/0/0/0/data-publicacao-decrescente/0,https://www.pinheiromachado.rs.gov.br/portal/editais,https://www.pinheiromachado.rs.gov.br/portal/editais/1/3/0/0/0/41/0/0/0/data-publicacao-decrescente/0,https://www.pinheiromachado.rs.gov.br/portal/diario-oficial,revisar,revisar,revisar,boa,0.8,heuristic+gemini,1,"O link para concursos, processos seletivos e convocações aponta para uma seção genérica de 'Editais, Seleções e Chamamentos Públicos' com um filtro específico (41), o que pode não ser a lista principal e estável para cada categoria. O link de editais é mais genérico. O diário oficial é direto.",2026-06-24T15:39:26.891320+00:00
RS,Pinto Bandeira,4314548,https://www.pintobandeira.rs.gov.br/,https://www.pintobandeira.rs.gov.br/portal.php?pagina=portal_concursos,,https://www.pintobandeira.rs.gov.br/noticias_int.php?id=706,https://www.pintobandeira.rs.gov.br/noticias_int.php?id=706,,boa,nao_encontrada,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"A URL de concursos parece ser a seção dedicada. Não há URLs claras para processos seletivos, editais gerais, convocações ou diário oficial.",2026-06-24T15:39:27.165563+00:00
RS,Pirapó,4314555,https://www.pirapo.rs.gov.br/site,https://www.pirapo.rs.gov.br/site/concursos,,http://www.pirapo.rs.gov.br/site/editais,,https://www.pirapo.rs.gov.br/site/publicacoesdiversas?pagina=1&tipo=109&busca=,boa,nao_encontrada,nao_encontrada,boa,0.8,heuristic+gemini,1,"A URL para editais é genérica, mas é a única seção dedicada a eles. A URL de publicações diversas com o tipo 109 parece ser o diário oficial.",2026-06-24T15:39:28.376049+00:00
RS,Piratini,4314605,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:39:28.822871+00:00
RS,Planalto,4314704,https://planalto.rs.gov.br/,,https://planalto.rs.gov.br/editais/edital-processo-seletivo-edital-n003-2026-resultado-final,https://planalto.rs.gov.br/editais,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"A página /editais contém editais gerais, incluindo alguns de processos seletivos, mas não há seções dedicadas para concursos, processos seletivos ou convocações. Não foi encontrado diário oficial.",2026-06-24T15:39:29.689995+00:00
RS,Poço das Antas,4314753,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:39:33.240056+00:00
RS,Pontão,4314779,https://www.pontao.rs.gov.br/,https://www.pontao.rs.gov.br/noticias/1333-concurso-fotografico-de-educacao-fiscal-2025,,https://www.pontao.rs.gov.br/publicacoes/publicacoes-legais,,https://www.pontao.rs.gov.br/publicacoes/publicacoes-legais,revisar,nao_encontrada,nao_encontrada,boa,0.7,heuristic+gemini,1,"A URL de concursos aponta para uma notícia específica de um concurso fotográfico, não para uma seção geral de concursos públicos. Não foram encontradas URLs para processos seletivos, editais gerais ou convocações/nomeações. A URL de publicações legais parece ser o diário oficial.",2026-06-24T15:39:33.382883+00:00
RS,Ponte Preta,4314787,https://pontepreta.rs.gov.br/site,https://pontepreta.rs.gov.br/site/anexos/search?tipo=5,https://pontepreta.rs.gov.br/site/anexos/search?tipo=5,,https://pontepreta.rs.gov.br/site/anexos/search?tipo=2,https://pontepreta.rs.gov.br/site/anexos/search?tipo=10,boa,boa,boa,boa,0.9,heuristic+gemini,1,A URL 'Concursos & Seleções' parece abranger tanto concursos quanto processos seletivos. Não há uma URL separada para editais gerais.,2026-06-24T15:39:35.669120+00:00
RS,Portão,4314803,https://portao.rs.gov.br/,https://portao.rs.gov.br/concursos/processo-seletivo,https://portao.rs.gov.br/concursos/processo-seletivo,https://portao.rs.gov.br/concursos/processo-seletivo,https://portao.rs.gov.br/concursos/processo-seletivo,,boa,boa,boa,nao_encontrada,0.55,heuristic,0,,2026-06-24T15:39:35.736278+00:00
RS,Porto Alegre,4314902,https://www.portoalegre.rs.gov.br/,https://www2.portoalegre.rs.gov.br/concursos,https://www2.portoalegre.rs.gov.br/concursos,,https://www2.portoalegre.rs.gov.br/concursos,,boa,boa,boa,nao_encontrada,0.55,heuristic,0,,2026-06-24T15:39:38.247739+00:00
RS,Porto Lucena,4315008,https://www.portolucena.rs.gov.br/site,,,https://www.portolucena.rs.gov.br/site/editais/17782-assembleia-conselho-municipal-de-turismo,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.6,heuristic+gemini,1,"Nenhuma URL direta para concursos, processos seletivos, convocações ou diário oficial foi encontrada. A URL de editais aponta para um edital específico, não para uma lista geral.",2026-06-24T15:39:38.458598+00:00
RS,Porto Mauá,4315057,https://www.portomaua.rs.gov.br/site,http://www.portomaua.rs.gov.br/site/concursos,,http://www.portomaua.rs.gov.br/site/editais,,https://www.portomaua.rs.gov.br/site/noticias/gabinete-do-prefeito-municipal/908160-pprefeito-de-porto-mauaacute-participa-da-assembleia-de-veratildeo-da-famurs-2026p,boa,nao_encontrada,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,A URL de concursos parece ser a seção geral. Não há uma URL específica para processos seletivos ou convocações. A URL de editais parece ser a seção geral de editais. Não foi encontrada uma URL para diário oficial/publicações oficiais.,2026-06-24T15:39:39.616829+00:00
RS,Porto Vera Cruz,4315073,https://www.portoveracruz.rs.gov.br/site,http://www.portoveracruz.rs.gov.br/site/concursos,,http://www.portoveracruz.rs.gov.br/site/editais,,https://www.portoveracruz.rs.gov.br/site/publicacoesdiversas?pagina=1&tipo=167&busca=,boa,nao_encontrada,nao_encontrada,boa,0.8,heuristic+gemini,1,A URL de editais gerais parece ser uma boa candidata. A URL de publicações diversas pode servir como diário oficial.,2026-06-24T15:39:40.503125+00:00
RS,Porto Xavier,4315107,https://www.portoxavier.rs.gov.br/site,http://www.portoxavier.rs.gov.br/site/concursos,https://www.portoxavier.rs.gov.br/site/editais?pagina=1&tipo=1627&busca=,http://www.portoxavier.rs.gov.br/site/editais,https://www.portoxavier.rs.gov.br/site/editais?pagina=1&tipo=1627&busca=,,boa,revisar,revisar,nao_encontrada,0.7,heuristic+gemini,1,"A URL de processos seletivos e convocações aponta para uma página de editais genérica com um filtro 'tipo=1627', o que pode não ser estável ou específico o suficiente. A página de concursos é direta. Não foi encontrada uma URL específica para diário oficial/publicações.",2026-06-24T15:39:40.566718+00:00
RS,Pouso Novo,4315131,https://pousonovo.rs.gov.br/,https://pousonovo.rs.gov.br/concursos-publicos,,,,https://pousonovo.rs.gov.br/publicacoes-oficiais,boa,nao_encontrada,nao_encontrada,boa,0.7,heuristic+gemini,1,"URL para concursos públicos e publicações oficiais encontradas. Processos seletivos, editais e convocações não foram encontrados nos candidatos fornecidos.",2026-06-24T15:39:41.683166+00:00
RS,Presidente Lucena,4315149,https://www.presidentelucena.rs.gov.br/,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,heuristic+gemini,1,"Apenas a URL da página inicial foi fornecida nos candidatos, não sendo possível identificar as seções específicas.",2026-06-24T15:39:42.990021+00:00
RS,Progresso,4315156,https://progresso.rs.gov.br/,https://progresso.rs.gov.br/concurso,,https://progresso.rs.gov.br/concurso,,https://progresso.rs.gov.br/diario-oficial,boa,nao_encontrada,nao_encontrada,boa,1,heuristic+gemini,1,URL de concursos e diário oficial encontradas. Processos seletivos e convocações não foram encontradas.,2026-06-24T15:39:45.306594+00:00
RS,Protásio Alves,4315172,https://protasioalves.rs.gov.br/,https://protasioalves.rs.gov.br/concursos-publicos,https://protasioalves.rs.gov.br/processos-seletivos,https://protasioalves.rs.gov.br/editais,https://protasioalves.rs.gov.br/convocacoes,https://protasioalves.rs.gov.br/diario-oficial,boa,boa,boa,boa,1,heuristic+gemini,1,"Todas as URLs foram encontradas com alta confiança, correspondendo diretamente aos termos de busca.",2026-06-24T15:39:47.632839+00:00
RS,Putinga,4315206,https://putinga.rs.gov.br/,https://putinga.rs.gov.br/concurso/id/1001?concurso-publico.html,https://putinga.rs.gov.br/concurso/id/202?processo-seletivo.html,https://putinga.rs.gov.br/concurso/id/1005?edital-de-selecao.html,https://putinga.rs.gov.br/concurso/id/201?convocacao.html,https://putinga.rs.gov.br/diario-oficial,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:39:48.045007+00:00
RS,Quaraí,4315305,https://quarai.rs.gov.br/,https://quarai.rs.gov.br/concursos-publicos,https://quarai.rs.gov.br/processos-seletivos,https://quarai.rs.gov.br/edital,https://quarai.rs.gov.br/nomeacoes,https://quarai.rs.gov.br/diario-oficial,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:39:48.966300+00:00
RS,Quatro Irmãos,4315313,https://www.quatroirmaos.rs.gov.br/,,,https://www.quatroirmaos.rs.gov.br/licitacao?LicitacaoSearch%5Bid_licitacao_categoria%5D=11&LicitacaoSearch%5Bq%5D=,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,heuristic+gemini,1,"Nenhuma URL para concursos públicos, processos seletivos, editais gerais, convocações/nomeações ou diário/publicações oficiais foi encontrada nos candidatos fornecidos. As URLs presentes são para licitações e contratações.",2026-06-24T15:39:50.248812+00:00
RS,Quevedos,4315321,https://quevedos.rs.gov.br/,https://quevedos.rs.gov.br/concurso/visualizar/id/1467?concurso-publico-012026.html,https://quevedos.rs.gov.br/concurso/id/202?processo-seletivo.html,https://quevedos.rs.gov.br/noticia/visualizar/id/1048?edital-012026.html,https://quevedos.rs.gov.br/concurso/id/201?convocacao.html,https://quevedos.rs.gov.br/diario-oficial/bcid/53?diario-oficial.html,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:39:50.726152+00:00
RS,Quinze de Novembro,4315354,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:39:53.111577+00:00
RS,Redentora,4315404,https://www.redentora.rs.gov.br/site,http://www.redentora.rs.gov.br/site/concursos,https://www.redentora.rs.gov.br/site/conteudos/5879-pconcurso-,http://www.redentora.rs.gov.br/site/editais,,,boa,revisar,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"A URL de processos seletivos parece ser uma página genérica de 'concurso' com um ID, pode não ser a lista de PSS. Não há URLs claras para convocações ou diário oficial.",2026-06-24T15:39:53.186727+00:00
RS,Relvado,4315453,https://relvado.rs.gov.br/,https://relvado.rs.gov.br/concurso/id/202?processo-seletivo.html,https://relvado.rs.gov.br/concurso/id/202?processo-seletivo.html,https://relvado.rs.gov.br/licitacao/id/110?chamamento-publico.html,https://relvado.rs.gov.br/concurso/id/201?convocacao.html,https://relvado.rs.gov.br/diario-oficial/bcid/53?diario-oficial.html,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:39:53.257979+00:00
RS,Restinga Seca,4315503,https://www.restingaseca.rs.gov.br/,https://www.restingaseca.rs.gov.br/editais/concursos-publicos,https://www.restingaseca.rs.gov.br/processos-seletivos,https://www.restingaseca.rs.gov.br/edital,https://www.restingaseca.rs.gov.br/nomeacoes,https://www.restingaseca.rs.gov.br/publicacoes-oficiais,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:39:53.323767+00:00
RS,Rio dos Índios,4315552,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:39:53.432258+00:00
RS,Rio Grande,4315602,https://riogrande.rs.gov.br/,https://riogrande.rs.gov.br/editais/concursos-publicos,https://riogrande.rs.gov.br/processos-seletivos,https://riogrande.rs.gov.br/edital,https://riogrande.rs.gov.br/nomeacoes,https://riogrande.rs.gov.br/publicacoes-oficiais,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:39:53.574682+00:00
RS,Rio Pardo,4315701,https://www.riopardo.rs.gov.br/,https://www.riopardo.rs.gov.br/portal/editais/3,,https://www.riopardo.rs.gov.br/portal/editais/1,,https://www.riopardo.rs.gov.br/portal/diario-oficial,boa,nao_encontrada,nao_encontrada,boa,0.9,heuristic+gemini,1,Encontrado seção de editais de concurso e diário oficial. Não foi encontrada uma seção específica para processos seletivos ou convocações/nomeações.,2026-06-24T15:39:54.498159+00:00
RS,Riozinho,4315750,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:39:55.197223+00:00
RS,Roca Sales,4315800,https://rocasales.rs.gov.br/,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.1,heuristic+gemini,1,Nenhuma URL específica para as categorias foi encontrada nos candidatos fornecidos. Apenas a homepage foi listada.,2026-06-24T15:39:55.379879+00:00
RS,Rodeio Bonito,4315909,https://rodeiobonito.rs.gov.br/,https://rodeiobonito.rs.gov.br/concursos,https://rodeiobonito.rs.gov.br/processos-seletivos,https://rodeiobonito.rs.gov.br/editais,https://rodeiobonito.rs.gov.br/convocacoes,https://rodeiobonito.rs.gov.br/diario-oficial,boa,boa,boa,boa,1,heuristic+gemini,1,Todas as URLs foram encontradas com rotas claras e específicas.,2026-06-24T15:39:56.733056+00:00
RS,Rolador,4315958,https://rolador.rs.gov.br/site,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,heuristic+gemini,1,Nenhuma URL especÃ­fica para as categorias foi encontrada nos candidatos fornecidos. O conteÃºdo dos candidatos Ã© muito limitado.,2026-06-24T15:39:56.869970+00:00
RS,Rolante,4316006,https://rolante.rs.gov.br/site,https://rolante.rs.gov.br/site/concursos,https://rolante.rs.gov.br/site/concursos,https://rolante.rs.gov.br/site/editais,https://rolante.rs.gov.br/site/concursos,,boa,boa,revisar,nao_encontrada,0.8,heuristic+gemini,1,"A seção de concursos parece incluir processos seletivos e convocações, mas não há uma seção dedicada apenas a convocações.",2026-06-24T15:39:57.895769+00:00
RS,Ronda Alta,4316105,https://www.rondaalta.rs.gov.br/site,,https://www.rondaalta.rs.gov.br/site/editais/17686-edital-de-processo-seletivo-simplificado-n-0072026,https://www.rondaalta.rs.gov.br/site/editais/17655-edital-n-012026---processo-de-escolha-suplementar-,https://www.rondaalta.rs.gov.br/site/editais/17603-edital-de-convocacao---audiencia-publica-rreo-2-bi,,nao_encontrada,revisar,revisar,nao_encontrada,0.6,heuristic+gemini,1,"Os links para processos seletivos e convocações são para editais individuais, não para seções de listagem.",2026-06-24T15:39:59.001095+00:00
RS,Rondinha,4316204,https://rondinha.rs.gov.br/site,,,https://rondinha.rs.gov.br/site/editais/17617-edital-02---homologacao-inscricoes--para-professor,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.7,heuristic+gemini,1,"Apenas a seção de editais gerais foi identificada. Não há URLs específicas para concursos, processos seletivos, convocações ou diário oficial.",2026-06-24T15:40:00.188278+00:00
RS,Roque Gonzales,4316303,https://roquegonzales.rs.gov.br/site,https://roquegonzales.rs.gov.br/site/editais/17744-edital-de-convocacao-para-nomeacao-n031---concurso,,https://roquegonzales.rs.gov.br/site/editais/17786-lista-preliminar-das-inscricoes-da-selecao-publica,https://roquegonzales.rs.gov.br/site/editais/17744-edital-de-convocacao-para-nomeacao-n031---concurso,https://roquegonzales.rs.gov.br/site/publicacoesdiversas/3825-port,nao_encontrada,nao_encontrada,revisar,revisar,0.6,heuristic+gemini,1,"As URLs para editais, convocações e publicações diversas apontam para itens individuais, não para seções gerais. Não foram encontradas seções dedicadas para concursos ou processos seletivos.",2026-06-24T15:40:02.465007+00:00
RS,Rosário do Sul,4316402,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:04.849900+00:00
RS,Sagrada Família,4316428,https://sagradafamilia.rs.gov.br/,https://sagradafamilia.rs.gov.br/editais/concursos-publicos,https://sagradafamilia.rs.gov.br/editais/processos-seletivos,https://sagradafamilia.rs.gov.br/editais,https://sagradafamilia.rs.gov.br/convocacoes,https://sagradafamilia.rs.gov.br/portal/diario-oficial,boa,boa,boa,boa,1,heuristic+gemini,1,URLs diretas e claras para cada categoria.,2026-06-24T15:40:04.968675+00:00
RS,Saldanha Marinho,4316436,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:05.634618+00:00
RS,Salto do Jacuí,4316451,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:06.651536+00:00
RS,Salvador das Missões,4316477,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:06.765997+00:00
RS,Salvador do Sul,4316501,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:06.889318+00:00
RS,Sananduva,4316600,https://www.sananduva.rs.gov.br/,https://www.sananduva.rs.gov.br/pg.php?area=CONCURSOPUBLICO,https://www.sananduva.rs.gov.br/pg.php?area=PROCESSOSELETIVO,https://www.sananduva.rs.gov.br/editais,,,boa,boa,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"A URL para editais gerais redireciona, mas o destino não foi fornecido. Não foram encontradas URLs específicas para convocações ou diário oficial.",2026-06-24T15:40:07.018168+00:00
RS,Santa Bárbara do Sul,4316709,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:07.323627+00:00
RS,Santa Cecília do Sul,4316733,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:07.414765+00:00
RS,Santa Clara do Sul,4316758,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:07.496123+00:00
RS,Santa Cruz do Sul,4316808,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:07.610960+00:00
RS,Santa Margarida do Sul,4316972,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:07.732877+00:00
RS,Santa Maria,4316907,https://www.santamaria.rs.gov.br/,https://www.santamaria.rs.gov.br/editais/concursos-publicos,https://www.santamaria.rs.gov.br/editais/processos-seletivos,https://www.santamaria.rs.gov.br/editais,,https://www.santamaria.rs.gov.br/diario-oficial,boa,boa,nao_encontrada,boa,0.9,heuristic+gemini,1,"URLs para concursos, processos seletivos e diário oficial foram encontradas. Não foi encontrada uma URL específica para convocações/nomeações.",2026-06-24T15:40:07.833167+00:00
RS,Santa Maria do Herval,4316956,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:10.034423+00:00
RS,Santa Rosa,4317202,https://prefeitura.santarosa.rs.gov.br/,https://santarosa.atende.net/cidadao/pagina/concursos-e-selecoes-indice-geral,https://santarosa.atende.net/cidadao/pagina/concursos-e-selecoes-indice-geral,https://prefeitura.santarosa.rs.gov.br/?page_id=9038,https://santarosa.atende.net/cidadao/pagina/concursos-e-selecoes-indice-geral,https://santarosa.atende.net/?pg=diariooficial,boa,boa,revisar,boa,0.9,heuristic+gemini,1,"A URL de concursos e seleções é a mesma, e a de convocações está incluída nela, mas não é uma seção dedicada.",2026-06-24T15:40:10.149285+00:00
RS,Santa Tereza,4317251,https://santatereza.rs.gov.br/,https://santatereza.rs.gov.br/concurso,https://santatereza.rs.gov.br/concurso/index?EditalSearch%5Bid_edital_categoria%5D=2,https://santatereza.rs.gov.br/licitacao?slug=Licita%C3%A7%C3%A3o,,,boa,boa,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"A URL para processos seletivos foi inferida a partir de uma categoria de edital dentro da seção de concursos, que parece ser a forma como o site organiza PSS. Não foram encontradas seções explícitas para convocações ou diário oficial.",2026-06-24T15:40:12.692396+00:00
RS,Santa Vitória do Palmar,4317301,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:14.674139+00:00
RS,Santana da Boa Vista,4317004,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:14.809307+00:00
RS,Santana do Livramento,4317103,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:14.946908+00:00
RS,Santiago,4317400,https://www.santiago.rs.gov.br/,https://www.santiago.rs.gov.br/portal-do-cidadao/concursos,https://www.santiago.rs.gov.br/transparencia/processos-seletivos,https://www.santiago.rs.gov.br/noticias/geral/santiago-lanca-edital-de-r-90-mil-para-incentivar-pontos-de-cultura,https://www.santiago.rs.gov.br/portal-do-cidadao/concursos,https://www.santiago.rs.gov.br/Erro?aspxerrorpath=/publicacoes-oficiais,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:15.061567+00:00
RS,Santo Ângelo,4317509,https://www.santoangelo.rs.gov.br/,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,heuristic+gemini,1,"Nenhuma URL especÃ­fica para concursos, processos seletivos, editais, convocaÃ§Ãµes ou diÃ¡rio oficial foi encontrada no Ãºnico candidato fornecido (pÃ¡gina inicial).",2026-06-24T15:40:15.075056+00:00
RS,Santo Antônio da Patrulha,4317608,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:16.414222+00:00
RS,Santo Antônio das Missões,4317707,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:16.508339+00:00
RS,Santo Antônio do Palma,4317558,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:16.658727+00:00
RS,Santo Antônio do Planalto,4317756,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:16.809195+00:00
RS,Santo Augusto,4317806,https://santoaugusto.rs.gov.br/,https://santoaugusto.rs.gov.br/cpt_public_legais/concurso-publico-no-001-2016-extrato-de-edital-no-004-2016-realizacao-objetiva-concursos-ltda,https://santoaugusto.rs.gov.br/processo-seletivo-edital-05-2019,https://santoaugusto.rs.gov.br/processo-seletivo-edital-05-2019,https://santoaugusto.rs.gov.br/cpt_public_legais/nomeacoes-para-provimento-de-cargos-efetivos,,boa,boa,boa,nao_encontrada,0.55,heuristic,0,,2026-06-24T15:40:16.899094+00:00
RS,Santo Cristo,4317905,https://www.santocristo.rs.gov.br/site,https://www.santocristo.rs.gov.br/site/concursos,https://www.santocristo.rs.gov.br/site/concursos,http://www.santocristo.rs.gov.br/site/editais,https://www.santocristo.rs.gov.br/site/concursos,,boa,revisar,revisar,nao_encontrada,0.8,heuristic+gemini,1,"A URL de concursos pode conter processos seletivos e convocações, mas não há URLs específicas para eles. Não foi encontrado diário oficial.",2026-06-24T15:40:17.960822+00:00
RS,Santo Expedito do Sul,4317954,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:18.279440+00:00
RS,São Borja,4318002,https://saoborja.rs.gov.br/,https://saoborja.rs.gov.br/concursos,https://saoborja.rs.gov.br/processos-seletivos,https://saoborja.rs.gov.br/editais,https://saoborja.rs.gov.br/convocacoes,https://saoborja.rs.gov.br/diario-oficial,boa,boa,boa,boa,0.9,heuristic+gemini,1,URLs diretas e claras para as seções solicitadas.,2026-06-24T15:40:18.393244+00:00
RS,São Domingos do Sul,4318051,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:20.583249+00:00
RS,São Francisco de Assis,4318101,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:20.717198+00:00
RS,São Francisco de Paula,4318200,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:20.882457+00:00
RS,São Gabriel,4318309,https://www.saogabriel.rs.gov.br/,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.1,heuristic+gemini,1,Nenhuma URL especÃ­fica para as categorias foi encontrada na pÃ¡gina inicial fornecida. A lista de candidatos Ã© limitada.,2026-06-24T15:40:21.039067+00:00
RS,São Jerônimo,4318408,https://www.saojeronimo.rs.gov.br/,https://www.saojeronimo.rs.gov.br/concurso/id/202?processo-seletivo.html,https://www.saojeronimo.rs.gov.br/concurso/id/202?processo-seletivo.html,https://www.saojeronimo.rs.gov.br/pagina/id/1108?edital-de-chamamento-publico-no-522026.html,https://www.saojeronimo.rs.gov.br/concurso/id/201?convocacao.html,https://www.saojeronimo.rs.gov.br/diario-oficial/bcid/53?diario-oficial.html,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:21.962316+00:00
RS,São João da Urtiga,4318424,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:23.102938+00:00
RS,São João do Polêsine,4318432,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:23.222645+00:00
RS,São Jorge,4318440,https://www.saojorge.rs.gov.br/,https://www.saojorge.rs.gov.br/editais/concursos-publicos,https://www.saojorge.rs.gov.br/processos-seletivos,https://www.saojorge.rs.gov.br/edital,https://www.saojorge.rs.gov.br/nomeacoes,https://www.saojorge.rs.gov.br/publicacoes-oficiais,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:23.342367+00:00
RS,São José das Missões,4318457,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:25.697249+00:00
RS,São José do Herval,4318465,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:25.886300+00:00
RS,São José do Hortêncio,4318481,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:26.045718+00:00
RS,São José do Inhacorá,4318499,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:26.193859+00:00
RS,São José do Norte,4318507,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:26.332427+00:00
RS,São José do Ouro,4318606,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:26.445054+00:00
RS,São José do Sul,4318614,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:26.563829+00:00
RS,São José dos Ausentes,4318622,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:26.695043+00:00
